flight_id,scheduled_arrival,actual_arrival,cleaning_time,fueling_time,boarding_time,baggage_time,weather_condition,gate_available,crew_ready_offset,gate_delay,weather_delay,crew_delay_impact,actual_turnaround_time,scheduled_departure,actual_departure,departure_delay_minutes,is_delayed
AX912,2024-01-21 12:25:00,2024-01-21 12:41:00,25.4,12.7,30.3,16.8,Rainy,1,-11.0,0,4.241557298066068,0.0,59.94155729806607,2024-01-21 13:10:00,2024-01-21 13:40:56.493437886,30.9415572981,1
AX164,2024-02-25 06:09:00,2024-02-25 06:09:00,14.3,19.1,15.0,21.5,Rainy,1,-20.3,0,5.875637041244882,0.0,42.375637041244886,2024-02-25 06:54:00,2024-02-25 06:51:22.538222472,-2.6243629588,0
AX956,2024-01-22 23:53:00,2024-01-23 00:17:00,13.6,8.6,18.4,12.1,Sunny,1,-4.6,0,0.0,0.0,32.0,2024-01-23 00:38:00,2024-01-23 00:49:00.000000000,11.0,0
AX938,2024-01-22 12:14:00,2024-01-22 12:11:00,18.0,20.8,21.4,24.4,Sunny,1,7.3,0,0.0,7.3,45.8,2024-01-22 12:59:00,2024-01-22 12:56:48.000000000,-2.2,0
AX620,2024-02-10 21:39:00,2024-02-10 21:35:00,20.8,10.6,28.4,17.0,Sunny,1,-13.4,0,0.0,0.0,49.2,2024-02-10 22:24:00,2024-02-10 22:24:12.000000000,0.2,0
AX443,2024-01-17 00:57:00,2024-01-17 00:59:00,16.4,18.1,27.6,26.5,Sunny,1,-10.1,0,0.0,0.0,54.1,2024-01-17 01:42:00,2024-01-17 01:53:06.000000000,11.1,0
AX228,2024-03-12 04:31:00,2024-03-12 04:40:00,23.5,10.9,19.5,13.8,Sunny,0,-13.7,17,0.0,0.0,60.0,2024-03-12 05:16:00,2024-03-12 05:40:00.000000000,24.0,1
AX747,2024-03-05 16:24:00,2024-03-05 16:22:00,18.6,12.6,34.7,20.7,Rainy,1,17.0,0,5.195811888155113,17.0,60.59581188815512,2024-03-05 17:09:00,2024-03-05 17:22:35.748713292,13.5958118882,0
AX571,2024-02-15 00:24:00,2024-02-15 00:20:00,25.3,6.8,20.8,22.8,Sunny,1,-19.2,0,0.0,0.0,46.1,2024-02-15 01:09:00,2024-02-15 01:06:06.000000000,-2.9,0
AX162,2024-01-17 08:05:00,2024-01-17 08:18:00,22.5,22.4,20.0,23.3,Sunny,1,-19.8,0,0.0,0.0,43.3,2024-01-17 08:50:00,2024-01-17 09:01:18.000000000,11.3,0
AX238,2024-02-10 03:24:00,2024-02-10 04:01:00,29.0,17.3,18.0,17.4,Snowy,1,-17.9,0,35.94670380903459,0.0,82.94670380903459,2024-02-10 04:09:00,2024-02-10 05:23:56.802228540,74.946703809,1
AX598,2024-01-11 10:43:00,2024-01-11 10:49:00,17.8,17.5,23.9,13.8,Foggy,1,9.3,0,16.096028658684368,9.3,57.79602865868437,2024-01-11 11:28:00,2024-01-11 11:46:47.761719522,18.7960286587,1
AX692,2024-01-30 01:26:00,2024-01-30 01:57:00,24.2,13.0,30.4,17.7,Sunny,1,10.6,0,0.0,10.6,54.599999999999994,2024-01-30 02:11:00,2024-01-30 02:51:36.000000000,40.6,1
AX491,2024-02-23 15:41:00,2024-02-23 15:53:00,11.1,11.3,19.6,25.8,Sunny,1,-22.3,0,0.0,0.0,45.400000000000006,2024-02-23 16:26:00,2024-02-23 16:38:24.000000000,12.4,0
AX774,2024-03-12 00:00:00,2024-03-11 23:58:00,34.5,18.1,26.3,30.5,Sunny,1,2.3,0,0.0,2.3,60.8,2024-03-12 00:45:00,2024-03-12 00:58:48.000000000,13.8,0
AX518,2024-03-15 17:31:00,2024-03-15 17:28:00,24.0,10.2,26.2,11.9,Rainy,1,-15.7,0,4.904348232011541,0.0,55.104348232011546,2024-03-15 18:16:00,2024-03-15 18:23:06.260893920,7.104348232,0
AX388,2024-02-04 21:07:00,2024-02-04 21:18:00,18.5,14.3,24.8,16.3,Sunny,0,-30.3,22,0.0,0.0,65.3,2024-02-04 21:52:00,2024-02-04 22:23:18.000000000,31.3,1
AX478,2024-02-06 19:48:00,2024-02-06 19:53:00,18.7,10.0,26.9,11.3,Sunny,1,-30.3,0,0.0,0.0,45.599999999999994,2024-02-06 20:33:00,2024-02-06 20:38:36.000000000,5.6,0
AX872,2024-01-26 23:03:00,2024-01-26 23:14:00,18.8,15.5,30.4,17.3,Sunny,1,-12.0,0,0.0,0.0,49.2,2024-01-26 23:48:00,2024-01-27 00:03:12.000000000,15.2,1
AX589,2024-01-21 11:23:00,2024-01-21 11:30:00,29.2,7.3,26.6,16.8,Sunny,1,2.9,0,0.0,2.9,55.8,2024-01-21 12:08:00,2024-01-21 12:25:48.000000000,17.8,1
AX330,2024-01-06 01:05:00,2024-01-06 01:07:00,24.5,9.1,31.3,14.0,Sunny,1,-9.3,0,0.0,0.0,55.8,2024-01-06 01:50:00,2024-01-06 02:02:48.000000000,12.8,0
AX140,2024-01-16 19:23:00,2024-01-16 19:46:00,17.8,11.6,18.4,28.3,Rainy,1,-7.7,0,4.975125285649319,0.0,51.67512528564932,2024-01-16 20:08:00,2024-01-16 20:37:40.507517136,29.6751252856,1
AX127,2024-02-22 12:52:00,2024-02-22 13:01:00,13.8,17.5,22.3,25.7,Rainy,1,-36.4,0,5.709323632754673,0.0,53.709323632754675,2024-02-22 13:37:00,2024-02-22 13:54:42.559417968,17.7093236328,1
AX234,2024-01-11 22:13:00,2024-01-11 22:09:00,26.0,12.9,18.4,21.2,Rainy,1,-14.9,0,4.3643557910878155,0.0,48.764355791087816,2024-01-11 22:58:00,2024-01-11 22:57:45.861347466,-0.2356442089,0
AX300,2024-03-18 21:56:00,2024-03-18 22:03:00,24.2,18.9,28.3,19.4,Foggy,1,-13.5,0,13.332360229360617,0.0,65.83236022936062,2024-03-18 22:41:00,2024-03-18 23:08:49.941613764,27.832360229400003,1
AX939,2024-03-04 05:18:00,2024-03-04 05:20:00,23.5,21.0,32.3,24.5,Rainy,0,-15.4,21,5.288620734388047,0.0,83.08862073438804,2024-03-04 06:03:00,2024-03-04 06:43:05.317244064,40.0886207344,1
AX879,2024-01-26 23:40:00,2024-01-26 23:37:00,19.6,13.8,23.1,15.0,Sunny,1,-24.6,0,0.0,0.0,42.7,2024-01-27 00:25:00,2024-01-27 00:19:42.000000000,-5.3,0
AX132,2024-03-25 08:40:00,2024-03-25 08:40:00,18.5,9.1,26.7,21.2,Sunny,1,19.2,0,0.0,19.2,47.9,2024-03-25 09:25:00,2024-03-25 09:27:54.000000000,2.9,0
AX147,2024-03-16 12:57:00,2024-03-16 12:59:00,28.4,18.9,16.0,17.0,Rainy,1,-0.8,0,4.88801779627515,0.0,49.28801779627515,2024-03-16 13:42:00,2024-03-16 13:48:17.281067778,6.2880177963,0
AX602,2024-01-07 10:07:00,2024-01-07 10:08:00,28.9,8.8,25.1,31.7,Sunny,1,3.2,0,0.0,3.2,56.8,2024-01-07 10:52:00,2024-01-07 11:04:48.000000000,12.8,0
AX506,2024-01-17 13:20:00,2024-01-17 13:20:00,23.2,11.4,15.0,13.2,Sunny,1,-8.0,0,0.0,0.0,38.2,2024-01-17 14:05:00,2024-01-17 13:58:12.000000000,-6.8,0
AX673,2024-02-15 05:49:00,2024-02-15 05:53:00,24.8,8.2,25.4,18.6,Sunny,0,10.6,16,0.0,10.6,66.2,2024-02-15 06:34:00,2024-02-15 06:59:12.000000000,25.2,1
AX827,2024-01-15 14:58:00,2024-01-15 15:03:00,21.2,18.9,15.0,13.5,Foggy,1,-23.6,0,17.42314506361187,0.0,53.62314506361187,2024-01-15 15:43:00,2024-01-15 15:56:37.388703816,13.623145063599999,0
AX904,2024-03-21 00:29:00,2024-03-21 00:35:00,13.2,17.3,35.2,23.8,Sunny,1,3.5,0,0.0,3.5,59.0,2024-03-21 01:14:00,2024-03-21 01:34:00.000000000,20.0,1
AX198,2024-01-25 06:09:00,2024-01-25 06:18:00,15.1,21.5,24.7,23.7,Sunny,1,-27.2,0,0.0,0.0,48.4,2024-01-25 06:54:00,2024-01-25 07:06:24.000000000,12.4,0
AX783,2024-02-28 10:51:00,2024-02-28 11:03:00,25.7,13.2,24.5,16.5,Snowy,1,-8.5,0,32.00266621489641,0.0,82.20266621489641,2024-02-28 11:36:00,2024-02-28 12:25:12.159972894,49.2026662149,1
AX971,2024-03-04 07:24:00,2024-03-04 07:27:00,26.4,11.7,36.5,13.8,Sunny,1,-9.2,0,0.0,0.0,62.9,2024-03-04 08:09:00,2024-03-04 08:29:54.000000000,20.9,1
AX825,2024-01-22 18:42:00,2024-01-22 18:38:00,25.3,12.9,25.4,18.1,Sunny,1,-7.9,0,0.0,0.0,50.7,2024-01-22 19:27:00,2024-01-22 19:28:42.000000000,1.7,0
AX646,2024-03-01 01:29:00,2024-03-01 01:29:00,21.7,9.7,15.3,16.5,Rainy,1,-9.2,0,4.069859987044245,0.0,41.06985998704425,2024-03-01 02:14:00,2024-03-01 02:10:04.191599220,-3.930140013,0
AX838,2024-02-28 19:04:00,2024-02-28 19:00:00,25.5,20.7,22.4,20.3,Sunny,1,-42.0,0,0.0,0.0,47.9,2024-02-28 19:49:00,2024-02-28 19:47:54.000000000,-1.1,0
AX712,2024-02-02 21:16:00,2024-02-02 21:20:00,19.7,28.5,36.7,28.1,Rainy,1,-15.4,0,5.737395352619881,0.0,70.93739535261989,2024-02-02 22:01:00,2024-02-02 22:30:56.243721156,29.9373953526,1
AX561,2024-02-23 21:17:00,2024-02-23 21:48:00,23.1,12.1,19.6,23.3,Sunny,1,-10.5,0,0.0,0.0,42.900000000000006,2024-02-23 22:02:00,2024-02-23 22:30:54.000000000,28.9,1
AX742,2024-03-29 19:20:00,2024-03-29 19:32:00,19.0,17.4,22.4,23.8,Sunny,1,-16.9,0,0.0,0.0,46.2,2024-03-29 20:05:00,2024-03-29 20:18:12.000000000,13.2,0
AX868,2024-01-05 04:41:00,2024-01-05 04:42:00,14.7,14.4,34.3,20.0,Rainy,1,-32.8,0,5.890010286677354,0.0,60.19001028667735,2024-01-05 05:26:00,2024-01-05 05:42:11.400617202,16.1900102867,1
AX104,2024-02-24 07:29:00,2024-02-24 07:36:00,24.3,16.8,20.4,33.2,Sunny,1,-14.7,0,0.0,0.0,53.6,2024-02-24 08:14:00,2024-02-24 08:29:36.000000000,15.6,1
AX317,2024-03-29 05:17:00,2024-03-29 05:25:00,26.4,19.2,24.4,20.6,Sunny,1,-0.1,0,0.0,0.0,50.8,2024-03-29 06:02:00,2024-03-29 06:15:48.000000000,13.8,0
AX602,2024-02-13 00:34:00,2024-02-13 00:38:00,32.4,10.4,33.1,23.6,Rainy,0,13.1,28,4.623048549614147,13.1,98.12304854961414,2024-02-13 01:19:00,2024-02-13 02:16:07.382912976,57.1230485496,1
AX866,2024-02-12 23:09:00,2024-02-12 23:25:00,21.3,13.1,21.6,25.5,Sunny,1,-11.6,0,0.0,0.0,47.1,2024-02-12 23:54:00,2024-02-13 00:12:06.000000000,18.1,1
AX497,2024-01-15 14:59:00,2024-01-15 14:58:00,14.8,19.8,20.2,19.7,Sunny,0,-13.0,26,0.0,0.0,66.0,2024-01-15 15:44:00,2024-01-15 16:04:00.000000000,20.0,1
AX970,2024-03-10 08:24:00,2024-03-10 08:30:00,18.4,17.0,15.0,21.0,Foggy,1,-21.1,0,14.213712921991892,0.0,50.21371292199189,2024-03-10 09:09:00,2024-03-10 09:20:12.822775320,11.213712922000001,0
AX894,2024-02-01 01:22:00,2024-02-01 01:18:00,19.3,16.3,18.4,17.2,Sunny,1,13.8,0,0.0,13.8,37.7,2024-02-01 02:07:00,2024-02-01 01:55:42.000000000,-11.3,0
AX492,2024-01-13 04:28:00,2024-01-13 04:25:00,20.7,17.0,19.7,20.1,Sunny,1,-20.4,0,0.0,0.0,40.4,2024-01-13 05:13:00,2024-01-13 05:05:24.000000000,-7.6,0
AX306,2024-01-11 11:18:00,2024-01-11 11:40:00,22.4,17.4,22.8,27.3,Sunny,1,-14.6,0,0.0,0.0,50.1,2024-01-11 12:03:00,2024-01-11 12:30:06.000000000,27.1,1
AX114,2024-01-04 18:19:00,2024-01-04 18:21:00,21.8,19.6,27.1,25.8,Sunny,0,-2.9,24,0.0,0.0,76.9,2024-01-04 19:04:00,2024-01-04 19:37:54.000000000,33.9,1
AX957,2024-01-25 15:30:00,2024-01-25 15:39:00,23.9,18.0,24.7,23.4,Sunny,1,4.7,0,0.0,4.7,48.599999999999994,2024-01-25 16:15:00,2024-01-25 16:27:36.000000000,12.6,0
AX653,2024-02-22 20:06:00,2024-02-22 20:21:00,21.0,14.8,17.6,24.6,Sunny,1,-17.4,0,0.0,0.0,42.2,2024-02-22 20:51:00,2024-02-22 21:03:12.000000000,12.2,0
AX991,2024-03-20 23:18:00,2024-03-20 23:40:00,10.0,16.4,33.2,19.8,Sunny,0,-12.7,16,0.0,0.0,69.0,2024-03-21 00:03:00,2024-03-21 00:49:00.000000000,46.0,1
AX560,2024-02-10 19:20:00,2024-02-10 19:16:00,21.1,14.7,18.4,24.7,Sunny,1,-13.2,0,0.0,0.0,43.099999999999994,2024-02-10 20:05:00,2024-02-10 19:59:06.000000000,-5.9,0
AX790,2024-01-22 01:37:00,2024-01-22 01:44:00,20.4,12.0,35.8,19.2,Sunny,1,-30.1,0,0.0,0.0,56.199999999999996,2024-01-22 02:22:00,2024-01-22 02:40:12.000000000,18.2,1
AX674,2024-01-02 00:28:00,2024-01-02 00:32:00,22.8,14.8,25.9,11.8,Sunny,1,-3.2,0,0.0,0.0,48.7,2024-01-02 01:13:00,2024-01-02 01:20:42.000000000,7.7,0
AX963,2024-01-17 21:09:00,2024-01-17 21:13:00,18.2,14.5,31.3,29.2,Rainy,1,-18.9,0,5.302063966369014,0.0,65.80206396636902,2024-01-17 21:54:00,2024-01-17 22:18:48.123837984,24.8020639664,1
AX842,2024-02-16 01:44:00,2024-02-16 01:41:00,21.1,8.2,28.2,19.0,Sunny,1,-16.4,0,0.0,0.0,49.3,2024-02-16 02:29:00,2024-02-16 02:30:18.000000000,1.3,0
AX340,2024-03-03 16:43:00,2024-03-03 16:52:00,22.8,18.1,34.0,25.3,Rainy,0,-4.9,26,4.748593181552932,0.0,90.04859318155293,2024-03-03 17:28:00,2024-03-03 18:22:02.915590896,54.048593181600005,1
AX663,2024-02-20 04:15:00,2024-02-20 04:14:00,19.2,18.8,24.7,18.2,Sunny,1,-8.6,0,0.0,0.0,43.9,2024-02-20 05:00:00,2024-02-20 04:57:54.000000000,-2.1,0
AX195,2024-03-29 04:46:00,2024-03-29 04:44:00,23.4,17.2,23.4,10.0,Foggy,1,16.6,0,12.47644893712971,16.6,59.27644893712971,2024-03-29 05:31:00,2024-03-29 05:43:16.586936226,12.276448937100001,0
AX833,2024-02-26 20:59:00,2024-02-26 21:06:00,20.4,18.5,26.8,19.6,Foggy,1,16.6,0,16.04348425808708,16.6,63.24348425808708,2024-02-26 21:44:00,2024-02-26 22:09:14.609055486,25.2434842581,1
AX584,2024-01-20 22:38:00,2024-01-20 22:36:00,20.8,14.3,23.3,10.8,Rainy,1,11.9,0,5.024542897996235,11.9,49.124542897996236,2024-01-20 23:23:00,2024-01-20 23:25:07.472573880,2.124542898,0
AX506,2024-03-06 12:17:00,2024-03-06 12:18:00,10.0,12.9,27.7,23.8,Sunny,1,20.2,0,0.0,20.2,51.5,2024-03-06 13:02:00,2024-03-06 13:09:30.000000000,7.5,0
AX330,2024-03-16 14:55:00,2024-03-16 14:54:00,14.3,18.8,34.3,18.9,Snowy,1,14.2,0,31.542434450750772,14.2,84.74243445075076,2024-03-16 15:40:00,2024-03-16 16:18:44.546067048,38.742434450800005,1
AX848,2024-01-27 06:41:00,2024-01-27 06:53:00,14.3,10.8,15.0,26.1,Foggy,1,-34.6,0,13.25776353093731,0.0,54.35776353093731,2024-01-27 07:26:00,2024-01-27 07:47:21.465811854,21.3577635309,1
AX754,2024-02-21 01:48:00,2024-02-21 02:13:00,21.1,10.6,24.5,21.2,Sunny,1,-1.7,0,0.0,0.0,45.7,2024-02-21 02:33:00,2024-02-21 02:58:42.000000000,25.7,1
AX270,2024-02-28 00:45:00,2024-02-28 00:57:00,26.4,16.8,38.2,14.8,Sunny,1,-5.2,0,0.0,0.0,64.6,2024-02-28 01:30:00,2024-02-28 02:01:36.000000000,31.6,1
AX640,2024-02-02 09:40:00,2024-02-02 09:40:00,19.4,16.7,22.7,23.3,Sunny,0,-5.9,26,0.0,0.0,72.0,2024-02-02 10:25:00,2024-02-02 10:52:00.000000000,27.0,1
AX135,2024-03-14 23:53:00,2024-03-14 23:50:00,24.2,18.7,31.1,12.2,Sunny,1,-17.2,0,0.0,0.0,55.3,2024-03-15 00:38:00,2024-03-15 00:45:18.000000000,7.3,0
AX624,2024-02-04 22:01:00,2024-02-04 22:07:00,23.2,8.2,30.2,18.5,Sunny,1,-36.2,0,0.0,0.0,53.4,2024-02-04 22:46:00,2024-02-04 23:00:24.000000000,14.4,0
AX259,2024-03-19 18:51:00,2024-03-19 19:09:00,20.7,14.6,16.4,10.7,Sunny,0,-18.2,22,0.0,0.0,59.099999999999994,2024-03-19 19:36:00,2024-03-19 20:08:06.000000000,32.1,1
AX938,2024-03-21 14:01:00,2024-03-21 14:01:00,22.9,10.5,26.8,21.8,Sunny,1,-20.1,0,0.0,0.0,49.7,2024-03-21 14:46:00,2024-03-21 14:50:42.000000000,4.7,0
AX798,2024-01-01 12:47:00,2024-01-01 12:43:00,21.2,18.4,26.3,21.2,Sunny,1,0.4,0,0.0,0.4,47.5,2024-01-01 13:32:00,2024-01-01 13:30:30.000000000,-1.5,0
AX342,2024-01-03 16:55:00,2024-01-03 16:52:00,19.3,20.3,44.1,20.6,Rainy,1,-14.3,0,4.322563675565625,0.0,69.02256367556564,2024-01-03 17:40:00,2024-01-03 18:01:01.353820536,21.0225636756,1
AX185,2024-02-10 07:06:00,2024-02-10 07:06:00,22.0,17.0,15.0,15.3,Sunny,1,8.6,0,0.0,8.6,37.0,2024-02-10 07:51:00,2024-02-10 07:43:00.000000000,-8.0,0
AX895,2024-03-23 01:02:00,2024-03-23 01:03:00,27.2,12.8,15.3,26.8,Sunny,1,16.7,0,0.0,16.7,42.5,2024-03-23 01:47:00,2024-03-23 01:45:30.000000000,-1.5,0
AX677,2024-01-30 20:08:00,2024-01-30 20:07:00,22.4,12.0,23.6,24.5,Sunny,1,-22.3,0,0.0,0.0,48.1,2024-01-30 20:53:00,2024-01-30 20:55:06.000000000,2.1,0
AX781,2024-01-28 20:17:00,2024-01-28 20:18:00,21.1,13.4,22.9,21.2,Sunny,1,-25.9,0,0.0,0.0,44.099999999999994,2024-01-28 21:02:00,2024-01-28 21:02:06.000000000,0.1,0
AX656,2024-01-11 15:32:00,2024-01-11 15:58:00,15.6,11.6,19.7,17.1,Sunny,1,-2.6,0,0.0,0.0,36.8,2024-01-11 16:17:00,2024-01-11 16:34:48.000000000,17.8,1
AX673,2024-01-11 03:41:00,2024-01-11 03:37:00,27.1,14.4,20.1,18.3,Sunny,1,-0.9,0,0.0,0.0,47.2,2024-01-11 04:26:00,2024-01-11 04:24:12.000000000,-1.8,0
AX745,2024-02-23 09:10:00,2024-02-23 09:21:00,13.0,12.0,29.1,19.9,Sunny,1,-8.3,0,0.0,0.0,49.0,2024-02-23 09:55:00,2024-02-23 10:10:00.000000000,15.0,0
AX895,2024-01-13 14:54:00,2024-01-13 14:55:00,11.5,9.5,20.0,14.5,Rainy,1,-27.4,0,4.86654814471431,0.0,39.36654814471431,2024-01-13 15:39:00,2024-01-13 15:34:21.992888682,-4.6334518553,0
AX127,2024-03-27 08:37:00,2024-03-27 08:42:00,21.9,16.5,21.8,24.3,Sunny,1,-4.9,0,0.0,0.0,46.1,2024-03-27 09:22:00,2024-03-27 09:28:06.000000000,6.1,0
AX719,2024-03-09 21:09:00,2024-03-09 21:38:00,15.6,16.8,31.0,26.3,Sunny,1,-13.2,0,0.0,0.0,57.3,2024-03-09 21:54:00,2024-03-09 22:35:18.000000000,41.3,1
AX655,2024-01-29 03:02:00,2024-01-29 03:03:00,25.4,21.8,30.1,28.5,Sunny,0,0.5,17,0.0,0.5,75.6,2024-01-29 03:47:00,2024-01-29 04:18:36.000000000,31.6,1
AX439,2024-01-26 11:14:00,2024-01-26 11:11:00,11.6,13.3,22.1,18.3,Rainy,0,-13.4,15,4.878360216227913,0.0,60.27836021622792,2024-01-26 11:59:00,2024-01-26 12:11:16.701612972,12.278360216200001,0
AX897,2024-01-26 21:00:00,2024-01-26 21:12:00,24.8,7.4,16.2,26.9,Rainy,1,2.4,0,4.375464910714063,2.4,47.47546491071406,2024-01-26 21:45:00,2024-01-26 21:59:28.527894642,14.4754649107,0
AX430,2024-01-30 12:18:00,2024-01-30 12:17:00,24.1,18.3,30.3,27.2,Sunny,1,2.5,0,0.0,2.5,57.5,2024-01-30 13:03:00,2024-01-30 13:14:30.000000000,11.5,0
AX739,2024-02-16 22:49:00,2024-02-16 23:07:00,20.6,18.7,19.4,16.8,Sunny,1,-18.7,0,0.0,0.0,40.0,2024-02-16 23:34:00,2024-02-16 23:47:00.000000000,13.0,0
AX605,2024-02-04 08:24:00,2024-02-04 08:20:00,10.0,19.6,32.8,15.0,Sunny,1,1.1,0,0.0,1.1,52.4,2024-02-04 09:09:00,2024-02-04 09:12:24.000000000,3.4,0
AX447,2024-02-19 20:45:00,2024-02-19 20:43:00,11.4,20.9,27.5,25.4,Rainy,1,-2.1,0,5.571801329567631,0.0,58.471801329567626,2024-02-19 21:30:00,2024-02-19 21:41:28.308079776,11.4718013296,0
AX572,2024-02-15 01:59:00,2024-02-15 02:28:00,21.2,20.9,23.8,17.3,Sunny,1,-12.5,0,0.0,0.0,45.0,2024-02-15 02:44:00,2024-02-15 03:13:00.000000000,29.0,1
AX330,2024-03-30 06:44:00,2024-03-30 07:00:00,18.8,11.1,27.6,16.3,Rainy,1,7.9,0,5.035194968272685,7.9,51.43519496827269,2024-03-30 07:29:00,2024-03-30 07:51:26.111698098,22.4351949683,1
AX289,2024-02-07 19:49:00,2024-02-07 19:47:00,23.6,21.2,15.0,24.1,Snowy,1,-29.1,0,26.16310497716018,0.0,65.26310497716018,2024-02-07 20:34:00,2024-02-07 20:52:15.786298631,18.263104977183332,1
AX324,2024-01-12 22:34:00,2024-01-12 22:43:00,19.7,13.7,33.9,13.1,Foggy,1,-16.5,0,13.645727322356072,0.0,67.24572732235606,2024-01-12 23:19:00,2024-01-12 23:50:14.743639344,31.2457273224,1
AX484,2024-01-19 14:51:00,2024-01-19 14:47:00,19.2,18.2,23.7,17.8,Rainy,1,7.5,0,4.5642398013601015,7.5,47.4642398013601,2024-01-19 15:36:00,2024-01-19 15:34:27.854388084,-1.5357601985999998,0
AX476,2024-02-20 06:17:00,2024-02-20 06:14:00,10.0,16.0,26.0,10.7,Sunny,1,-7.3,0,0.0,0.0,42.0,2024-02-20 07:02:00,2024-02-20 06:56:00.000000000,-6.0,0
AX382,2024-03-28 07:37:00,2024-03-28 07:35:00,24.1,11.1,21.5,15.8,Sunny,1,-12.0,0,0.0,0.0,45.6,2024-03-28 08:22:00,2024-03-28 08:20:36.000000000,-1.4,0
AX732,2024-01-31 08:43:00,2024-01-31 08:39:00,16.8,19.6,24.0,16.7,Sunny,1,-14.1,0,0.0,0.0,43.6,2024-01-31 09:28:00,2024-01-31 09:22:36.000000000,-5.4,0
AX727,2024-03-10 16:16:00,2024-03-10 16:17:00,18.0,13.2,34.6,16.2,Sunny,1,-21.9,0,0.0,0.0,52.6,2024-03-10 17:01:00,2024-03-10 17:09:36.000000000,8.6,0
AX844,2024-02-22 05:55:00,2024-02-22 05:55:00,14.7,22.4,23.4,17.8,Sunny,1,10.7,0,0.0,10.7,45.8,2024-02-22 06:40:00,2024-02-22 06:40:48.000000000,0.8,0
AX358,2024-03-18 02:41:00,2024-03-18 02:44:00,12.3,11.9,22.5,10.0,Sunny,1,-7.2,0,0.0,0.0,34.8,2024-03-18 03:26:00,2024-03-18 03:18:48.000000000,-7.2,0
AX458,2024-02-22 23:38:00,2024-02-22 23:44:00,27.4,11.0,29.1,15.0,Sunny,1,-9.5,0,0.0,0.0,56.5,2024-02-23 00:23:00,2024-02-23 00:40:30.000000000,17.5,1
AX809,2024-02-11 03:18:00,2024-02-11 03:22:00,24.0,12.3,26.9,26.7,Snowy,1,6.5,0,29.740643008585135,6.5,83.34064300858513,2024-02-11 04:03:00,2024-02-11 04:45:20.438580516,42.3406430086,1
AX555,2024-03-30 03:13:00,2024-03-30 03:12:00,24.1,21.0,34.3,21.5,Sunny,1,6.7,0,0.0,6.7,58.4,2024-03-30 03:58:00,2024-03-30 04:10:24.000000000,12.4,0
AX510,2024-03-14 05:13:00,2024-03-14 05:09:00,18.9,8.7,15.0,17.4,Sunny,0,-6.5,28,0.0,0.0,61.9,2024-03-14 05:58:00,2024-03-14 06:10:54.000000000,12.9,0
AX748,2024-03-22 12:33:00,2024-03-22 12:41:00,11.3,18.7,22.2,16.7,Sunny,1,27.0,0,0.0,27.0,40.9,2024-03-22 13:18:00,2024-03-22 13:21:54.000000000,3.9,0
AX417,2024-03-15 08:52:00,2024-03-15 08:51:00,30.5,22.3,16.5,23.8,Rainy,1,-30.7,0,5.6480190175711815,0.0,52.64801901757118,2024-03-15 09:37:00,2024-03-15 09:43:38.881141056,6.6480190176,0
AX776,2024-01-02 11:47:00,2024-01-02 11:45:00,22.1,14.3,32.4,20.4,Snowy,0,14.9,16,34.430790236147786,14.9,104.93079023614779,2024-01-02 12:32:00,2024-01-02 13:29:55.847414166,57.9307902361,1
AX324,2024-03-09 16:39:00,2024-03-09 16:45:00,20.7,13.4,17.2,14.4,Sunny,1,-2.7,0,0.0,0.0,37.9,2024-03-09 17:24:00,2024-03-09 17:22:54.000000000,-1.1,0
AX918,2024-03-09 22:11:00,2024-03-09 22:11:00,18.2,15.3,27.0,17.3,Sunny,0,1.4,26,0.0,1.4,71.2,2024-03-09 22:56:00,2024-03-09 23:22:12.000000000,26.2,1
AX333,2024-01-27 16:45:00,2024-01-27 16:43:00,10.0,10.5,17.2,13.8,Sunny,1,-28.4,0,0.0,0.0,31.0,2024-01-27 17:30:00,2024-01-27 17:14:00.000000000,-16.0,0
AX783,2024-02-07 08:43:00,2024-02-07 08:52:00,25.7,25.6,22.0,16.5,Rainy,1,-24.9,0,5.219732979636905,0.0,52.919732979636905,2024-02-07 09:28:00,2024-02-07 09:44:55.183978776,16.9197329796,1
AX763,2024-03-29 08:53:00,2024-03-29 09:04:00,14.7,17.7,19.0,23.4,Sunny,1,-11.5,0,0.0,0.0,42.4,2024-03-29 09:38:00,2024-03-29 09:46:24.000000000,8.4,0
AX926,2024-02-12 10:28:00,2024-02-12 11:05:00,22.7,10.1,25.0,22.9,Rainy,1,-5.0,0,4.894375980567689,0.0,52.794375980567686,2024-02-12 11:13:00,2024-02-12 11:57:47.662558836,44.794375980599995,1
AX473,2024-03-14 17:30:00,2024-03-14 17:31:00,23.9,11.8,37.2,25.1,Rainy,1,-5.1,0,4.527217549078142,0.0,66.82721754907814,2024-03-14 18:15:00,2024-03-14 18:37:49.633052946,22.8272175491,1
AX771,2024-01-02 09:33:00,2024-01-02 09:29:00,21.7,15.7,16.4,20.7,Sunny,1,-12.4,0,0.0,0.0,38.099999999999994,2024-01-02 10:18:00,2024-01-02 10:07:06.000000000,-10.9,0
AX707,2024-02-29 10:57:00,2024-02-29 10:59:00,22.3,9.8,18.2,12.5,Rainy,1,-19.5,0,5.426675198226301,0.0,45.9266751982263,2024-02-29 11:42:00,2024-02-29 11:44:55.600511892,2.9266751982,0
